criticality,urgency,safety_risk,asset_importance,overdue,duration_hours,days_until_due,department,asset_type,task_type,corridor_id,high_delay_risk
2,2,4,1,True,4.77,6,Traction Distribution,Bridge,Replacement,MUM-PUN,0
2,5,3,1,False,1.69,0,Traction Distribution,Point Machine,Inspection,DEL-AGR,0
5,5,3,5,False,1.12,6,S&T,OHE,Testing,HWH-KOL,1
2,5,5,4,False,1.65,-14,S&T,OHE,Overhaul,DEL-AGR,1
1,1,3,1,False,2.83,56,S&T,Point Machine,Overhaul,MAS-BLR,0
2,3,3,4,True,1.8,5,S&T,OHE,Replacement,MUM-PUN,1
3,3,2,4,False,5.46,45,Traction Distribution,Bridge,Repair,BPL-NGP,0
1,4,3,3,False,4.19,18,S&T,Track,Testing,MUM-PUN,0
2,5,1,4,True,2.79,11,S&T,Bridge,Repair,DEL-AGR,0
1,2,3,5,False,2.01,3,Engineering,Bridge,Repair,HWH-KOL,0
3,3,5,3,False,2.59,47,Engineering,Signal,Testing,DEL-AGR,1
4,4,3,4,False,3.12,24,Traction Distribution,Signal,Inspection,MUM-PUN,1
5,4,2,3,False,4.43,19,Traction Distribution,Bridge,Inspection,MUM-PUN,1
2,4,4,2,False,0.99,35,S&T,OHE,Overhaul,MAS-BLR,0
5,2,5,5,False,5.17,46,S&T,Point Machine,Repair,HWH-KOL,1
2,5,3,3,True,1.2,35,Engineering,Track,Replacement,BPL-NGP,0
4,1,2,4,False,1.94,21,Engineering,OHE,Replacement,HWH-KOL,0
3,3,4,4,False,5.96,53,Traction Distribution,Point Machine,Testing,MAS-BLR,1
4,4,1,4,False,1.55,53,S&T,Bridge,Overhaul,HWH-KOL,0
4,1,5,4,False,1.06,58,Engineering,OHE,Replacement,MAS-BLR,0
3,3,2,4,False,4.01,-8,Engineering,Track,Replacement,MAS-BLR,1
2,3,2,3,False,2.66,52,Engineering,OHE,Overhaul,MAS-BLR,0
3,4,4,4,False,1.01,0,Traction Distribution,Point Machine,Repair,BPL-NGP,1
5,1,1,3,True,0.52,32,S&T,Bridge,Inspection,MAS-BLR,0
5,2,2,2,True,0.94,35,Engineering,Bridge,Replacement,BPL-NGP,1
5,2,1,4,False,3.38,1,Traction Distribution,Point Machine,Testing,MUM-PUN,1
1,4,2,5,False,1.77,-14,Traction Distribution,Track,Inspection,DEL-AGR,0
3,2,3,4,True,4.78,56,S&T,OHE,Inspection,MUM-PUN,0
1,3,1,4,True,5.22,52,Engineering,OHE,Testing,HWH-KOL,0
4,4,2,5,False,1.3,-1,Engineering,OHE,Testing,DEL-AGR,0
5,4,4,2,False,2.35,31,Traction Distribution,Bridge,Inspection,MUM-PUN,1
1,1,5,1,False,1.31,-3,S&T,Bridge,Repair,BPL-NGP,0
4,5,1,2,True,2.08,28,S&T,Signal,Overhaul,MUM-PUN,0
5,1,4,4,False,1.82,9,Engineering,Bridge,Overhaul,BPL-NGP,0
5,1,1,5,False,4.83,42,Traction Distribution,Bridge,Overhaul,MAS-BLR,1
2,1,3,3,False,2.4,29,Traction Distribution,Point Machine,Testing,DEL-AGR,0
1,2,5,4,True,3.23,23,S&T,Signal,Replacement,BPL-NGP,0
5,5,4,1,False,4.21,37,Engineering,Point Machine,Testing,MAS-BLR,0
5,2,2,4,False,5.02,21,S&T,OHE,Replacement,DEL-AGR,0
3,4,2,4,True,2.16,-14,Traction Distribution,Bridge,Replacement,BPL-NGP,1
5,3,4,3,False,1.65,30,S&T,Point Machine,Overhaul,HWH-KOL,1
1,1,5,4,False,5.88,44,Engineering,Bridge,Replacement,BPL-NGP,1
4,3,2,3,False,2.26,22,Engineering,OHE,Overhaul,DEL-AGR,1
1,1,1,3,False,4.19,-1,Engineering,Track,Testing,HWH-KOL,0
5,3,3,4,False,4.23,-14,S&T,OHE,Testing,MUM-PUN,0
4,3,4,4,False,3.33,8,S&T,Bridge,Replacement,DEL-AGR,1
5,3,3,2,True,1.76,43,S&T,Point Machine,Inspection,BPL-NGP,0
3,2,5,2,False,1.28,10,Traction Distribution,Point Machine,Overhaul,HWH-KOL,1
1,4,5,3,True,3.18,57,Engineering,Point Machine,Repair,MAS-BLR,1
1,3,4,2,False,3.31,10,Traction Distribution,OHE,Repair,DEL-AGR,0
2,2,1,2,False,4.75,18,Engineering,Track,Testing,BPL-NGP,0
4,3,5,2,False,4.4,43,S&T,OHE,Replacement,BPL-NGP,0
1,1,4,2,False,5.52,32,Engineering,Track,Overhaul,BPL-NGP,0
5,5,2,3,True,5.84,-11,S&T,Signal,Repair,MUM-PUN,1
2,4,3,3,False,4.5,-9,Traction Distribution,Point Machine,Overhaul,BPL-NGP,0
3,2,5,4,False,0.92,0,Engineering,Bridge,Overhaul,MUM-PUN,0
2,4,5,2,True,2.73,51,S&T,Signal,Testing,BPL-NGP,1
3,4,3,5,False,3.85,-13,S&T,Point Machine,Inspection,HWH-KOL,1
3,4,1,3,False,3.75,-9,S&T,Signal,Replacement,HWH-KOL,1
1,1,4,4,False,1.5,44,S&T,Signal,Replacement,HWH-KOL,0
3,5,4,1,False,3.71,32,S&T,Bridge,Replacement,DEL-AGR,0
4,5,1,1,False,2.42,59,Traction Distribution,Point Machine,Testing,MUM-PUN,1
5,5,5,3,False,2.36,2,Engineering,Track,Inspection,MUM-PUN,1
2,5,2,2,False,5.09,35,S&T,Track,Replacement,MAS-BLR,1
5,5,5,3,False,2.82,-4,S&T,Track,Repair,HWH-KOL,1
5,4,3,1,False,3.4,30,Traction Distribution,OHE,Testing,DEL-AGR,0
5,1,2,3,False,3.6,-7,Traction Distribution,Track,Repair,DEL-AGR,0
2,3,1,4,True,3.6,54,Traction Distribution,OHE,Repair,MAS-BLR,0
5,2,1,4,False,1.67,17,Engineering,OHE,Inspection,DEL-AGR,1
3,2,4,2,True,3.8,5,Engineering,Point Machine,Replacement,DEL-AGR,0
1,5,2,2,True,2.34,59,S&T,Signal,Inspection,MUM-PUN,0
2,5,5,3,False,4.1,-10,S&T,Track,Replacement,MUM-PUN,1
4,3,2,3,False,1.3,45,Engineering,Track,Repair,DEL-AGR,0
1,4,5,4,False,5.97,24,Traction Distribution,Track,Replacement,MAS-BLR,0
3,1,5,2,False,4.75,37,Traction Distribution,Track,Overhaul,DEL-AGR,0
4,2,1,4,False,2.79,5,S&T,Signal,Overhaul,BPL-NGP,0
1,5,4,5,False,2.16,52,Traction Distribution,Bridge,Inspection,MAS-BLR,0
3,3,5,2,False,2.63,19,S&T,Point Machine,Inspection,BPL-NGP,1
2,3,2,5,True,4.47,17,S&T,Signal,Repair,DEL-AGR,1
3,3,1,2,False,4.1,20,Traction Distribution,Bridge,Replacement,BPL-NGP,0
2,2,5,2,False,4.36,8,Engineering,Point Machine,Testing,MUM-PUN,0
5,5,3,4,False,5.39,9,Engineering,Point Machine,Inspection,HWH-KOL,1
1,4,1,4,False,3.01,-4,S&T,Bridge,Inspection,MUM-PUN,0
5,4,5,3,False,4.18,22,Traction Distribution,Point Machine,Overhaul,BPL-NGP,1
4,2,4,2,True,2.93,21,S&T,Bridge,Testing,HWH-KOL,1
5,4,1,1,False,4.01,14,S&T,Signal,Testing,DEL-AGR,0
5,5,2,5,False,3.11,59,Engineering,Bridge,Replacement,HWH-KOL,1
1,4,1,5,True,4.77,-6,S&T,Track,Inspection,BPL-NGP,0
5,3,5,5,True,0.53,54,Engineering,Signal,Replacement,MAS-BLR,1
3,2,1,3,False,1.69,51,Engineering,Bridge,Replacement,MAS-BLR,0
5,3,4,5,False,2.13,-13,Traction Distribution,Track,Replacement,DEL-AGR,1
5,2,3,3,False,5.7,38,S&T,OHE,Replacement,MAS-BLR,1
3,4,3,1,False,3.29,1,Engineering,Signal,Replacement,HWH-KOL,0
2,1,5,1,False,2.5,-11,Engineering,Track,Overhaul,BPL-NGP,0
1,1,5,2,True,2.72,50,S&T,Signal,Inspection,MUM-PUN,0
1,4,1,2,False,2.99,-6,Engineering,OHE,Inspection,BPL-NGP,0
2,2,1,5,False,5.27,8,S&T,Point Machine,Inspection,MUM-PUN,0
5,3,1,2,False,5.79,-7,S&T,Point Machine,Replacement,HWH-KOL,0
3,3,4,4,False,5.14,-4,Traction Distribution,Track,Replacement,MUM-PUN,1
3,3,3,2,True,5.13,-10,S&T,Signal,Overhaul,MUM-PUN,1
2,4,1,4,False,1.59,49,Engineering,Track,Replacement,HWH-KOL,0
3,2,2,3,False,1.98,-10,S&T,Track,Replacement,MAS-BLR,0
4,4,3,1,True,3.78,42,S&T,Signal,Testing,BPL-NGP,1
5,2,4,3,False,4.11,-3,Engineering,Point Machine,Overhaul,BPL-NGP,1
4,2,2,1,False,1.61,54,Engineering,Signal,Overhaul,MUM-PUN,0
4,3,5,5,False,4.6,49,Engineering,Track,Repair,HWH-KOL,1
5,5,5,4,True,1.6,33,Traction Distribution,Signal,Inspection,HWH-KOL,1
3,2,4,5,True,1.95,48,Engineering,OHE,Testing,BPL-NGP,1
5,3,3,5,False,2.19,8,Traction Distribution,Signal,Replacement,DEL-AGR,0
2,1,5,2,False,5.15,44,S&T,Bridge,Inspection,DEL-AGR,0
1,1,4,4,True,4.53,2,Traction Distribution,OHE,Replacement,HWH-KOL,0
3,4,3,1,False,3.42,32,Engineering,Bridge,Inspection,MAS-BLR,1
1,4,3,5,True,5.01,54,S&T,Track,Testing,BPL-NGP,1
1,2,5,4,True,4.97,40,Engineering,Signal,Replacement,MAS-BLR,1
5,4,3,4,False,2.64,6,Traction Distribution,Track,Overhaul,MUM-PUN,1
4,2,1,5,False,4.8,41,S&T,Track,Replacement,MUM-PUN,0
2,2,5,5,True,1.63,52,Engineering,Bridge,Inspection,BPL-NGP,0
5,3,1,5,False,3.27,52,Traction Distribution,OHE,Overhaul,DEL-AGR,0
1,2,4,1,False,1.15,41,Traction Distribution,Point Machine,Overhaul,MAS-BLR,0
2,5,4,1,False,2.85,40,Traction Distribution,Signal,Repair,BPL-NGP,0
4,3,3,5,True,3.36,44,Traction Distribution,Track,Overhaul,HWH-KOL,1
2,2,1,2,True,0.94,41,Engineering,Bridge,Repair,DEL-AGR,1
4,3,3,3,True,3.04,-4,S&T,Point Machine,Overhaul,MUM-PUN,1
5,4,5,1,False,4.08,46,Traction Distribution,Point Machine,Overhaul,MAS-BLR,0
1,2,2,4,False,3.88,-1,S&T,OHE,Inspection,DEL-AGR,0
1,5,4,5,True,0.8,27,S&T,OHE,Repair,DEL-AGR,0
5,3,5,5,False,1.02,11,Traction Distribution,OHE,Inspection,MUM-PUN,1
3,4,5,3,False,2.43,1,S&T,Point Machine,Overhaul,MUM-PUN,1
3,5,3,4,True,5.13,7,Engineering,Signal,Repair,BPL-NGP,0
3,3,2,3,True,5.28,-8,Engineering,Signal,Overhaul,DEL-AGR,1
3,1,4,3,True,2.2,18,Traction Distribution,Signal,Replacement,BPL-NGP,1
4,4,3,3,True,4.45,17,Engineering,OHE,Inspection,BPL-NGP,1
3,1,4,5,False,3.68,16,S&T,Bridge,Testing,MUM-PUN,1
1,3,4,2,True,5.91,-8,S&T,Bridge,Overhaul,HWH-KOL,1
4,5,4,3,False,1.02,31,S&T,OHE,Repair,BPL-NGP,0
4,3,2,4,False,3.51,-2,Engineering,Signal,Testing,MAS-BLR,0
1,4,4,3,False,3.76,50,Engineering,Bridge,Overhaul,BPL-NGP,1
2,3,3,1,False,2.19,-13,Traction Distribution,Signal,Testing,MAS-BLR,0
4,2,5,2,False,0.76,-10,Engineering,Signal,Inspection,DEL-AGR,0
4,2,4,4,False,0.79,8,Engineering,Bridge,Inspection,BPL-NGP,1
1,3,5,4,False,2.99,16,Traction Distribution,Signal,Inspection,BPL-NGP,0
1,1,5,4,False,4.31,58,Engineering,OHE,Replacement,MUM-PUN,0
3,3,5,5,True,4.35,25,S&T,Bridge,Overhaul,MUM-PUN,1
3,3,4,4,False,1.5,14,Engineering,Signal,Testing,DEL-AGR,0
5,5,3,3,False,5.22,48,Traction Distribution,Point Machine,Testing,MAS-BLR,1
3,1,1,2,False,2.57,4,Engineering,Track,Replacement,MAS-BLR,0
5,5,2,2,False,5.8,53,S&T,Bridge,Overhaul,DEL-AGR,1
2,3,3,5,False,1.15,16,S&T,OHE,Repair,MUM-PUN,1
3,4,4,3,False,5.1,9,Traction Distribution,Point Machine,Inspection,HWH-KOL,1
1,3,3,4,False,5.5,8,Engineering,OHE,Inspection,MAS-BLR,1
3,2,3,1,False,5.02,-14,S&T,OHE,Inspection,MAS-BLR,0
1,5,1,1,False,4.95,36,S&T,OHE,Overhaul,MAS-BLR,1
3,2,4,2,False,2.49,29,Engineering,Track,Replacement,MAS-BLR,0
2,1,3,1,False,4.42,33,Engineering,Signal,Overhaul,BPL-NGP,0
1,4,1,4,True,3.69,34,Traction Distribution,Signal,Inspection,MUM-PUN,1
1,4,2,4,False,2.83,-12,S&T,Signal,Testing,BPL-NGP,0
3,5,5,3,True,5.96,51,S&T,Signal,Overhaul,HWH-KOL,1
5,3,1,2,False,2.1,24,Traction Distribution,Point Machine,Testing,MAS-BLR,0
1,1,3,3,False,2.77,37,S&T,Bridge,Overhaul,HWH-KOL,0
3,1,3,1,False,5.47,-12,Traction Distribution,Bridge,Repair,BPL-NGP,0
2,3,1,3,False,2.09,43,Traction Distribution,Bridge,Overhaul,DEL-AGR,0
5,2,1,1,False,1.34,36,S&T,Point Machine,Overhaul,BPL-NGP,0
3,5,5,1,False,2.2,13,Engineering,OHE,Inspection,HWH-KOL,0
5,1,3,1,False,4.68,56,S&T,Point Machine,Inspection,HWH-KOL,0
2,5,2,1,False,5.23,34,Engineering,Track,Overhaul,BPL-NGP,0
1,2,1,3,False,1.13,54,Traction Distribution,Bridge,Inspection,HWH-KOL,0
3,1,3,3,False,3.92,47,Engineering,OHE,Inspection,DEL-AGR,0
4,2,4,4,False,3.62,1,Traction Distribution,Track,Inspection,MUM-PUN,1
5,1,4,3,True,4.18,60,S&T,OHE,Overhaul,MAS-BLR,1
5,3,1,1,False,4.19,41,S&T,Signal,Testing,MAS-BLR,0
5,2,4,1,False,5.78,0,Engineering,Signal,Replacement,BPL-NGP,1
4,3,5,4,True,2.41,45,Engineering,Track,Inspection,BPL-NGP,1
2,3,2,5,False,2.15,18,Traction Distribution,Track,Replacement,MUM-PUN,1
3,1,1,2,True,3.7,50,Traction Distribution,Signal,Replacement,BPL-NGP,1
1,1,5,2,False,2.86,-2,Engineering,Signal,Replacement,HWH-KOL,0
3,1,3,2,True,3.11,5,Engineering,Bridge,Replacement,DEL-AGR,0
2,1,4,2,False,0.88,12,Engineering,Signal,Replacement,MAS-BLR,0
1,1,2,2,False,1.32,19,Traction Distribution,Signal,Repair,MAS-BLR,0
2,2,2,3,False,5.64,33,S&T,Bridge,Testing,DEL-AGR,0
3,3,2,4,False,0.88,2,Engineering,Bridge,Replacement,HWH-KOL,0
2,2,2,4,False,3.75,38,Engineering,Track,Repair,BPL-NGP,0
5,2,3,5,False,4.65,-13,Engineering,Track,Inspection,BPL-NGP,1
3,3,1,2,False,0.57,10,Traction Distribution,Track,Overhaul,DEL-AGR,0
5,3,5,3,True,1.73,35,Traction Distribution,OHE,Repair,DEL-AGR,1
4,2,3,2,True,2.57,5,S&T,OHE,Repair,MAS-BLR,1
1,2,5,1,False,3.29,18,Traction Distribution,Signal,Replacement,MAS-BLR,0
2,3,3,2,False,2.38,31,Engineering,Track,Replacement,BPL-NGP,0
4,1,2,2,False,4.07,4,S&T,Signal,Testing,BPL-NGP,0
3,3,3,3,False,1.75,58,Engineering,Point Machine,Replacement,BPL-NGP,1
2,5,1,1,True,0.64,49,Traction Distribution,Signal,Overhaul,HWH-KOL,0
3,2,5,4,False,0.51,58,S&T,Track,Overhaul,BPL-NGP,1
5,1,4,5,False,2.4,23,Traction Distribution,Point Machine,Testing,MUM-PUN,0
2,4,1,5,False,2.49,11,S&T,Point Machine,Inspection,DEL-AGR,0
1,1,3,1,False,5.72,60,S&T,OHE,Repair,MUM-PUN,0
2,1,3,1,False,0.75,40,Traction Distribution,Bridge,Overhaul,MUM-PUN,0
5,1,2,5,True,3.42,45,Traction Distribution,Bridge,Inspection,MUM-PUN,1
4,5,1,5,False,3.68,-1,S&T,Track,Replacement,HWH-KOL,0
5,5,4,3,False,4.35,51,S&T,Bridge,Replacement,DEL-AGR,0
5,3,2,2,False,4.01,25,S&T,Track,Testing,HWH-KOL,1
1,4,3,3,False,0.54,43,Engineering,OHE,Testing,HWH-KOL,0
2,4,2,3,False,3.98,47,S&T,Bridge,Inspection,DEL-AGR,1
1,4,4,5,False,2.27,-7,Traction Distribution,Bridge,Repair,HWH-KOL,1
1,3,1,3,False,4.75,-7,Traction Distribution,Track,Overhaul,BPL-NGP,0
5,5,2,1,False,1.54,-10,S&T,Track,Inspection,HWH-KOL,1
5,4,3,4,False,4.44,34,S&T,Signal,Replacement,DEL-AGR,1
1,1,3,4,False,3.94,54,Traction Distribution,Signal,Testing,BPL-NGP,0
4,2,4,2,False,4.09,-12,Engineering,Signal,Testing,HWH-KOL,1
3,5,1,1,False,1.47,-4,Engineering,OHE,Testing,HWH-KOL,0
1,3,3,1,False,4.18,22,Engineering,Signal,Inspection,DEL-AGR,0
5,2,4,5,False,4.55,15,Engineering,OHE,Inspection,DEL-AGR,1
5,5,2,3,False,3.19,-7,Traction Distribution,Bridge,Inspection,DEL-AGR,1
3,4,1,3,False,2.37,31,Engineering,OHE,Overhaul,MAS-BLR,1
4,3,5,5,True,1.42,53,Engineering,Signal,Inspection,MUM-PUN,1
2,3,4,1,False,2.09,1,S&T,OHE,Replacement,HWH-KOL,0
4,1,4,2,True,4.7,-14,S&T,Point Machine,Testing,BPL-NGP,1
3,2,4,5,False,2.75,2,Traction Distribution,Bridge,Replacement,BPL-NGP,0
5,3,4,3,True,4.36,-1,Traction Distribution,Bridge,Testing,DEL-AGR,1
1,5,4,1,True,4.57,20,S&T,Signal,Replacement,MAS-BLR,0
1,2,3,4,False,4.21,-6,Engineering,Bridge,Repair,MUM-PUN,1
5,1,1,1,False,4.2,13,Engineering,Bridge,Testing,BPL-NGP,1
2,3,3,4,True,3.86,-6,Traction Distribution,Track,Replacement,MAS-BLR,1
2,5,2,4,False,3.35,36,S&T,OHE,Inspection,HWH-KOL,1
4,3,4,5,False,1.59,21,Traction Distribution,Track,Overhaul,DEL-AGR,1
1,2,3,3,False,5.14,-9,S&T,OHE,Overhaul,HWH-KOL,0
3,4,5,2,False,5.8,-11,Traction Distribution,Track,Testing,MUM-PUN,1
2,4,3,5,False,3.07,22,S&T,Signal,Inspection,MAS-BLR,0
1,2,3,3,False,5.63,30,Traction Distribution,OHE,Inspection,BPL-NGP,0
5,5,5,4,False,5.99,-1,S&T,Signal,Overhaul,MAS-BLR,1
1,3,3,1,False,3.17,10,Engineering,Track,Overhaul,MAS-BLR,0
1,1,2,4,False,4.48,31,Engineering,Signal,Overhaul,DEL-AGR,0
4,3,2,3,False,4.04,21,Engineering,OHE,Repair,DEL-AGR,0
5,5,5,2,False,1.8,-6,S&T,Point Machine,Overhaul,BPL-NGP,1
1,2,4,4,False,0.76,15,Traction Distribution,Track,Replacement,BPL-NGP,0
4,3,1,1,False,2.99,0,S&T,OHE,Testing,MAS-BLR,0
3,4,3,4,False,4.83,55,Traction Distribution,Track,Repair,BPL-NGP,0
5,4,2,5,False,2.29,46,Engineering,Track,Overhaul,MAS-BLR,1
1,5,4,3,False,4.81,9,S&T,Track,Inspection,MUM-PUN,0
5,1,1,1,False,4.1,3,S&T,Point Machine,Overhaul,DEL-AGR,0
4,3,4,3,False,4.33,-4,Engineering,Bridge,Overhaul,DEL-AGR,1
5,3,4,3,False,2.07,41,S&T,Point Machine,Repair,HWH-KOL,0
2,1,2,3,False,3.09,54,S&T,Signal,Inspection,DEL-AGR,0
5,4,1,2,False,1.5,6,S&T,Bridge,Testing,HWH-KOL,0
4,1,4,4,True,1.86,33,S&T,OHE,Inspection,HWH-KOL,1
1,3,2,2,False,0.99,3,Engineering,OHE,Replacement,MUM-PUN,0
5,2,5,3,True,1.2,54,Traction Distribution,Point Machine,Inspection,HWH-KOL,1
4,1,4,3,False,1.66,8,Engineering,Point Machine,Replacement,BPL-NGP,0
2,5,5,4,True,3.69,-7,Traction Distribution,OHE,Testing,DEL-AGR,1
3,2,3,4,False,2.93,52,Traction Distribution,OHE,Replacement,HWH-KOL,0
2,2,5,5,False,1.97,56,Engineering,Signal,Repair,MAS-BLR,0
3,5,1,4,True,5.24,15,Engineering,Point Machine,Repair,MUM-PUN,0
5,5,2,4,False,3.39,54,S&T,Point Machine,Inspection,BPL-NGP,1
5,1,1,5,False,5.58,4,Traction Distribution,OHE,Replacement,MUM-PUN,1
2,2,4,2,True,3.99,6,S&T,Point Machine,Inspection,MUM-PUN,1
5,4,3,2,False,0.59,26,S&T,Track,Repair,MAS-BLR,0
3,4,2,3,True,5.52,31,Traction Distribution,OHE,Inspection,MUM-PUN,1
4,5,2,3,True,5.22,14,S&T,Bridge,Repair,MAS-BLR,1
4,3,4,4,True,3.99,45,Traction Distribution,Point Machine,Inspection,BPL-NGP,1
3,1,1,1,False,3.44,45,Traction Distribution,Point Machine,Testing,MAS-BLR,0
3,5,3,1,False,2.99,-5,Engineering,Bridge,Overhaul,MAS-BLR,0
3,1,4,4,False,3.15,60,S&T,Point Machine,Testing,MAS-BLR,0
5,1,2,5,False,4.73,-3,Engineering,Point Machine,Overhaul,HWH-KOL,0
2,4,2,2,False,3.32,25,Engineering,OHE,Replacement,MAS-BLR,0
2,4,2,2,False,1.47,17,Engineering,Bridge,Inspection,DEL-AGR,0
2,1,3,3,False,0.82,19,Engineering,Point Machine,Testing,HWH-KOL,0
1,1,2,3,False,1.19,-5,Engineering,OHE,Testing,MUM-PUN,0
2,3,2,1,True,1.88,11,Traction Distribution,Track,Replacement,DEL-AGR,1
1,2,3,3,True,2.52,-12,S&T,Bridge,Repair,MAS-BLR,0
1,4,1,5,False,5.41,59,S&T,Signal,Repair,MAS-BLR,0
4,3,3,4,False,1.81,-4,Traction Distribution,Signal,Repair,BPL-NGP,1
1,3,1,5,True,2.26,22,Traction Distribution,Track,Testing,BPL-NGP,0
3,3,1,4,False,1.73,2,S&T,Signal,Inspection,BPL-NGP,0
4,2,2,5,False,3.5,-1,S&T,Track,Overhaul,MUM-PUN,1
4,2,2,2,False,3.89,15,S&T,Track,Overhaul,BPL-NGP,0
3,4,1,1,True,3.43,58,S&T,Track,Overhaul,MAS-BLR,0
1,3,5,1,True,5.74,21,S&T,Signal,Inspection,MUM-PUN,0
5,3,2,5,False,5.97,58,Engineering,Point Machine,Replacement,MUM-PUN,0
5,3,5,4,False,5.11,48,Engineering,Bridge,Repair,DEL-AGR,0
4,2,5,2,False,4.93,18,Engineering,Signal,Replacement,MAS-BLR,1
1,5,5,5,True,2.51,53,S&T,OHE,Inspection,HWH-KOL,1
1,3,5,2,False,3.69,12,Traction Distribution,Bridge,Inspection,HWH-KOL,1
2,4,1,3,True,2.43,23,S&T,Point Machine,Inspection,MUM-PUN,0
1,5,2,2,False,4.81,37,Engineering,Bridge,Testing,DEL-AGR,0
5,5,4,1,False,1.45,30,S&T,OHE,Replacement,MAS-BLR,1
2,4,3,2,False,1.69,48,Traction Distribution,Track,Repair,MAS-BLR,0
2,4,1,2,False,0.71,-2,S&T,Track,Overhaul,MUM-PUN,0
5,3,3,3,False,3.85,23,Engineering,Point Machine,Replacement,BPL-NGP,1
5,4,5,1,True,4.29,35,Engineering,Track,Repair,HWH-KOL,1
2,2,5,2,False,0.52,10,S&T,OHE,Inspection,BPL-NGP,1
2,4,2,3,True,3.31,51,Traction Distribution,Signal,Repair,DEL-AGR,0
3,1,2,2,False,2.57,8,Engineering,Bridge,Overhaul,BPL-NGP,0
4,5,2,4,False,4.86,8,Traction Distribution,Bridge,Overhaul,DEL-AGR,1
5,2,2,4,False,0.71,10,Traction Distribution,OHE,Repair,MUM-PUN,0
5,4,2,5,True,0.77,36,Engineering,OHE,Overhaul,MUM-PUN,1
5,1,2,5,False,3.91,-6,Engineering,Signal,Overhaul,MUM-PUN,1
1,1,3,2,False,3.75,-4,Engineering,Point Machine,Testing,MAS-BLR,0
2,5,1,4,False,5.07,44,S&T,Signal,Replacement,DEL-AGR,0
3,5,2,4,False,3.76,1,Engineering,Point Machine,Repair,MAS-BLR,1
1,2,2,3,True,5.72,-7,Traction Distribution,Bridge,Inspection,DEL-AGR,0
2,1,1,4,False,2.23,5,Engineering,Track,Inspection,MAS-BLR,0
1,5,5,1,True,2.69,15,S&T,Signal,Inspection,MUM-PUN,0
5,5,4,2,True,5.88,-12,Traction Distribution,Signal,Replacement,MAS-BLR,1
1,1,5,5,False,1.09,48,Engineering,Bridge,Repair,HWH-KOL,1
1,4,3,5,False,4.88,-6,Engineering,Point Machine,Repair,HWH-KOL,0
1,2,1,1,True,0.56,16,Traction Distribution,Track,Overhaul,DEL-AGR,0
1,4,5,3,False,3.18,1,Engineering,Signal,Repair,HWH-KOL,1
3,3,3,2,False,1.34,8,S&T,Point Machine,Testing,HWH-KOL,0
2,1,4,1,False,3.79,-11,Engineering,Bridge,Inspection,MAS-BLR,1
5,2,2,1,False,4.89,57,Engineering,OHE,Repair,MUM-PUN,1
2,3,3,3,False,0.68,56,S&T,Track,Inspection,DEL-AGR,0
3,4,3,4,True,1.4,-5,S&T,Track,Replacement,MUM-PUN,1
4,1,2,3,False,2.38,0,S&T,Track,Inspection,MUM-PUN,0
4,5,3,2,False,1.91,52,Traction Distribution,Track,Repair,MAS-BLR,0
4,4,4,4,False,2.61,17,Engineering,OHE,Overhaul,DEL-AGR,1
2,5,1,4,True,5.74,-10,S&T,Signal,Testing,MAS-BLR,1
3,5,1,5,True,1.06,-4,Engineering,Signal,Replacement,DEL-AGR,1
5,1,5,2,False,2.83,17,Traction Distribution,Point Machine,Testing,MAS-BLR,1
5,1,3,2,False,3.01,27,S&T,OHE,Overhaul,HWH-KOL,1
4,4,5,3,False,2.04,33,Traction Distribution,Point Machine,Overhaul,DEL-AGR,1
4,1,4,3,False,2.03,-3,Engineering,OHE,Testing,BPL-NGP,1
5,1,4,3,False,4.43,13,S&T,Signal,Inspection,BPL-NGP,1
4,3,5,5,False,3.9,5,Engineering,Bridge,Repair,MAS-BLR,1
5,5,4,1,False,4.97,26,Engineering,OHE,Replacement,DEL-AGR,1
1,4,2,3,False,2.73,10,Traction Distribution,Bridge,Overhaul,BPL-NGP,0
2,3,3,3,False,3.84,1,Traction Distribution,Track,Testing,HWH-KOL,0
1,1,2,2,False,5.41,47,Engineering,Bridge,Inspection,HWH-KOL,0
1,2,2,4,False,5.18,28,S&T,Point Machine,Repair,MAS-BLR,0
3,4,4,5,False,5.56,21,Traction Distribution,Signal,Repair,HWH-KOL,1
2,1,1,3,False,1.98,-4,Engineering,Point Machine,Overhaul,MUM-PUN,1
3,3,4,1,False,5.92,-9,Traction Distribution,Point Machine,Testing,HWH-KOL,0
3,1,3,1,False,4.99,45,Engineering,Bridge,Testing,MAS-BLR,1
4,2,2,3,False,4.87,58,S&T,Signal,Overhaul,MAS-BLR,0
5,2,1,4,True,4.17,29,Traction Distribution,Bridge,Overhaul,BPL-NGP,1
5,4,4,2,False,5.91,-12,Traction Distribution,Point Machine,Replacement,DEL-AGR,1
2,5,5,2,False,2.93,22,Engineering,Signal,Overhaul,MUM-PUN,0
2,1,4,5,False,4.58,7,Engineering,Signal,Inspection,DEL-AGR,0
4,4,3,1,False,4.34,-10,Engineering,Signal,Replacement,DEL-AGR,1
1,4,4,1,True,4.53,-4,S&T,OHE,Repair,MAS-BLR,1
3,5,3,1,False,4.63,23,Engineering,Bridge,Testing,MAS-BLR,1
3,5,2,5,False,1.55,18,Traction Distribution,Bridge,Repair,DEL-AGR,1
1,1,2,3,False,2.42,28,Engineering,Track,Repair,HWH-KOL,0
